,control0,control1,control2,control3,control4,control5,control6,control7,control8,control9,control10,control11,perturbed0,perturbed1,perturbed2,perturbed3,perturbed4,perturbed5,perturbed6,perturbed7,perturbed8,perturbed9,perturbed10,perturbed11
ITGAL,0.53796244,1.2918376,0.81534183,0.64360696,0.8273423,1.2284579,0.684763,0.9011906,1.2928269,0.8860601,0.5897662,1.0178095,0.11964092,0.8735161,0.3970203,0.22528544,0.40902075,0.81013644,0.2664415,0.48286906,0.8745054,0.4677386,0.17144468,0.599488
PDK2,0.03509798,0.30954593,0.38851118,0.2705829,0.5119687,0.2381101,0.28613755,0.25063556,0.28633428,0.111363836,-0.10495252,0.44472826,0.1368461,0.41129404,0.4902593,0.37233102,0.6137168,0.3398582,0.38788566,0.35238367,0.38808239,0.21311194,-0.0032044128,0.54647636
ITGA3,-0.9104393,-1.5340495,-1.1277725,-0.98408645,-1.9794403,-1.2232467,-0.43558204,-1.456637,-2.0974226,-1.6357161,-1.2077318,-1.5406692,-1.0465893,-1.6701994,-1.2639223,-1.1202364,-2.1155903,-1.3593966,-0.571732,-1.5927869,-2.2335725,-1.771866,-1.3438817,-1.6768191
ZFX,0.06845451,0.048630834,0.31001714,-0.14966294,-0.29291806,-0.18110782,-0.3787094,0.1496487,-0.22455265,0.09832159,-0.0066536157,0.17776304,-0.022016771,-0.04184045,0.21954586,-0.24013422,-0.38338935,-0.2715791,-0.4691807,0.059177414,-0.31502393,0.007850304,-0.0971249,0.08729176
LAMP2,0.041609704,0.13374968,0.2852641,0.044526007,0.16773225,0.09357309,0.0069168704,0.2406425,-0.017266462,0.18638454,0.25731146,0.32594278,-0.28675383,-0.19461386,-0.043099433,-0.28383753,-0.16063128,-0.23479044,-0.32144666,-0.087721035,-0.34563,-0.141979,-0.071052074,-0.0024207532
ASB4,-0.24570645,0.37541708,0.36636972,0.40464592,0.5329607,0.5089631,0.032933842,0.12197997,0.70107865,0.70781755,0.06024515,-0.0078248605,-0.28071478,0.34040874,0.33136138,0.36963758,0.49795237,0.47395477,-0.0020744912,0.08697163,0.66607034,0.67280924,0.025236815,-0.042833194
GDE1,-0.37409645,-0.5492906,-0.35191604,-0.563799,-0.24666141,-0.3458954,-0.26434764,-0.44149676,-0.62570727,-0.1281747,-0.14793444,-0.22046332,-0.33917737,-0.5143715,-0.31699696,-0.52887994,-0.21174233,-0.31097633,-0.22942856,-0.40657768,-0.5907882,-0.093255624,-0.11301535,-0.18554424
REX1BD,-0.29313403,-0.32506818,-0.14144436,0.014610806,-0.30708176,-0.014739328,-0.038510818,-0.18244739,0.07102575,-0.17908894,-0.27066606,-0.34739527,-0.23005073,-0.26198488,-0.07836105,0.07769411,-0.24399845,0.04834398,0.024572488,-0.11936408,0.13410905,-0.11600563,-0.20758276,-0.28431195
OSBPL7,-0.45552438,-0.6101478,-0.5629003,-0.51621616,-0.670309,-0.5147187,0.115937516,-0.7203852,-0.70305496,-1.2252744,-0.7174428,-0.7355249,-0.7331148,-0.88773817,-0.8404907,-0.79380655,-0.9478994,-0.7923091,-0.16165288,-0.9979756,-0.98064536,-1.5028648,-0.9950332,-1.0131153
TMEM98,-0.6392723,-0.45219943,-0.5064835,-0.52052635,-0.44472238,-0.45176858,-0.26604268,-0.45066857,-0.6493852,-0.75325495,-0.20854932,-0.56628287,-0.6901731,-0.5031003,-0.5573843,-0.57142717,-0.49562323,-0.5026694,-0.31694353,-0.5015694,-0.70028603,-0.80415577,-0.25945017,-0.6171837
TMEM132A,-1.7973433,-0.71237874,-0.9990029,-1.6524304,-0.9848567,-1.2615637,-0.47190365,-1.1225859,-1.3885187,-1.3529859,-0.40020567,-1.7785808,-1.5928696,-0.5079051,-0.79452926,-1.4479568,-0.7803831,-1.05709,-0.26743007,-0.9181123,-1.1840451,-1.1485122,-0.19573207,-1.5741072
AP2B1,-0.65652317,-0.43039137,-0.2024798,-0.6209593,-0.7032607,-0.6791014,-0.527798,-0.2883509,-0.7901516,-0.6905359,-0.25725222,-0.3319897,-0.6672459,-0.4411141,-0.21320254,-0.63168204,-0.7139835,-0.68982416,-0.53852075,-0.29907364,-0.80087435,-0.70125866,-0.26797494,-0.34271243
ZNF263,-0.2662516,-0.18867359,-0.1218526,-0.05023321,-0.30680862,-0.0016659956,0.13670564,-0.123139516,-0.30769545,-0.052746516,-0.09009341,0.048838492,-0.35815045,-0.28057244,-0.21375147,-0.14213207,-0.39870748,-0.09356486,0.04480677,-0.21503839,-0.3995943,-0.14464538,-0.18199228,-0.043060374
CX3CL1,-0.08049087,0.03476158,0.45751932,0.3309581,0.7212643,0.06389936,1.588092,0.25829104,0.041047145,-0.094576225,0.31142446,0.17602545,0.3308345,0.44608697,0.86884475,0.74228346,1.1325897,0.47522476,1.9994173,0.66961646,0.45237255,0.31674916,0.7227498,0.58735085
SPATA20,-0.037605174,0.09309259,0.18346605,0.07168096,-0.08266325,0.037316497,0.18887378,0.08713668,0.08872539,-0.25555748,0.01471411,0.056591548,-0.015961478,0.11473629,0.20510975,0.09332466,-0.061019555,0.058960192,0.21051748,0.10878038,0.110369086,-0.23391378,0.036357805,0.078235246
TNFRSF12A,-0.50718063,-0.54576606,-0.18530607,-0.38065588,-0.0686201,-0.08200985,-0.10890431,-0.057103984,-0.44970435,-0.44142526,-0.2989729,-0.413217,-1.5042512,-1.5428367,-1.1823766,-1.3777264,-1.0656906,-1.0790803,-1.1059749,-1.0541745,-1.446775,-1.4384959,-1.2960434,-1.4102876
MAP3K9,0.2545569,0.41980112,0.70802695,-0.0042948904,0.22489226,0.35838577,0.1552308,0.36249793,-0.07533707,0.5026387,0.6442327,0.67719615,0.38419348,0.5494377,0.83766353,0.12534168,0.35452884,0.48802233,0.28486738,0.4921345,0.054299504,0.6322753,0.7738693,0.80683273
RALA,-0.45971963,-0.7539711,-0.46777853,-0.95949405,-0.7652752,-0.61311007,-0.75013644,-0.6188891,-0.80550975,-0.49931976,-0.30745432,-0.4214909,-0.4865099,-0.78076136,-0.4945688,-0.9862843,-0.79206544,-0.6399003,-0.7769267,-0.64567935,-0.8323,-0.52611,-0.33424458,-0.44828117
BAIAP2L1,0.13202466,0.38928232,0.54723686,0.39920464,0.3529566,0.22350635,0.29443622,0.48039576,0.20396473,0.49221233,0.36306563,0.45968926,0.06268106,0.31993872,0.47789326,0.32986104,0.283613,0.15416273,0.22509262,0.41105217,0.13462111,0.42286873,0.29372203,0.39034566
KDM7A,0.47012866,-0.13912472,0.3199113,0.087496154,0.040755697,0.3656241,-0.31595987,-0.02094464,0.08883191,0.5051588,0.04306416,0.2837324,0.36328167,-0.24597172,0.2130643,-0.01935085,-0.06609131,0.25877708,-0.42280686,-0.12779164,-0.018015094,0.3983118,-0.06378284,0.17688541
ETV1,-1.9187186,-0.9941422,-0.88346714,-1.428842,-0.6404223,-0.89338267,-1.327436,-0.61472374,-1.3080257,-0.039974693,-0.49341756,-0.8581893,-1.5741484,-0.649572,-0.538897,-1.0842718,-0.29585212,-0.5488125,-0.9828658,-0.27015358,-0.96345556,0.30459547,-0.1488474,-0.5136191
ALDH3B1,-0.048290055,-0.455258,-0.26621017,-0.32777855,-0.40943027,-0.03889607,-0.02334727,-0.64951783,-0.57734466,-0.9250678,-0.6213888,-0.6153014,-0.22951192,-0.63647985,-0.44743204,-0.5090004,-0.5906521,-0.22011793,-0.20456913,-0.8307397,-0.7585665,-1.1062896,-0.80261064,-0.7965232
TTC22,0.28023553,0.5487823,0.47763738,0.24700165,0.10987924,0.27439862,0.5774753,0.52011514,0.6158487,0.022414863,0.36399812,0.20788172,0.36162314,0.63016987,0.559025,0.32838926,0.19126683,0.35578623,0.6588629,0.6015027,0.6972363,0.103802465,0.44538572,0.28926933
PHTF2,-1.1293294,-1.4278661,-0.5914922,-1.2227212,-1.3622603,-0.99886686,-1.595211,-1.3441292,-1.6035821,-0.942407,-1.1981639,-1.2599146,-1.2378743,-1.5364109,-0.700037,-1.331266,-1.4708052,-1.1074116,-1.7037559,-1.452674,-1.712127,-1.0509518,-1.3067087,-1.3684595
FARP2,-0.47847322,-0.1423147,0.13218822,0.047486827,-0.30584443,-0.1870499,-0.21316488,0.016327005,-0.2987839,0.19225882,-0.16780509,-0.010688676,-0.37746507,-0.041306548,0.23319638,0.14849499,-0.20483628,-0.08604174,-0.11215673,0.117335156,-0.19777575,0.29326698,-0.066796936,0.09031948
GGCT,-0.6277802,-0.33082232,-0.26689333,-0.40461814,-0.42462823,-0.41585183,-0.31192282,-0.40999132,-0.32122406,-0.38053197,0.21520707,-0.09749393,-0.61523074,-0.31827286,-0.25434387,-0.39206868,-0.41207877,-0.40330237,-0.29937336,-0.39744186,-0.3086746,-0.3679825,0.22775652,-0.08494448
DBF4,0.0057742842,0.051425308,-0.46053654,0.03889163,-0.34608707,-0.47289625,-0.17195088,-0.23652275,-0.7243715,0.4100582,0.3259312,-0.3990194,-0.046394512,-0.0007434897,-0.5127053,-0.013277169,-0.39825585,-0.52506506,-0.22411968,-0.28869155,-0.7765403,0.3578894,0.2737624,-0.45118818
TBXA2R,-0.1958162,-0.6023341,0.2648885,-0.707765,-0.58022654,-0.494439,-0.068473466,-0.2147365,-0.07110322,-0.43782315,-0.35004002,-0.42223692,-0.0896625,-0.4961804,0.3710422,-0.60161126,-0.47407284,-0.3882853,0.03768024,-0.1085828,0.03505048,-0.33166945,-0.24388632,-0.31608322
IFRD1,-0.13620904,-0.30097544,0.022285616,-0.36598942,-0.61411095,-0.0863473,-0.16855788,-0.44626582,-0.39855465,0.2014563,-0.16606472,-0.011641511,-0.1092999,-0.2740663,0.049194753,-0.33908027,-0.58720183,-0.059438158,-0.14164874,-0.41935667,-0.3716455,0.22836544,-0.13915558,0.015267628
COX10,-0.20742974,0.10467045,-0.063714534,-0.1766496,-0.28970295,0.05501649,0.042789064,0.04127447,-0.35729513,-0.58003277,0.3475184,-0.08657571,-0.19059509,0.1215051,-0.046879888,-0.15981495,-0.2728683,0.071851134,0.05962371,0.058109116,-0.34046048,-0.5631981,0.36435306,-0.06974106
GTF2IRD1,-0.11315684,-0.19272979,-0.387583,-1.1277825,-0.55225843,-0.13817042,0.12424824,-0.55034965,-0.19612156,-0.8682166,-0.8930174,-0.75586796,0.13211104,0.052538097,-0.1423151,-0.8825146,-0.30699056,0.10709746,0.36951613,-0.30508178,0.049146324,-0.6229487,-0.64774954,-0.5106001
PAF1,-0.3913318,-0.3194108,-0.17318033,-0.26210287,-0.10684502,-0.18735515,-0.03386375,-0.11600837,-0.25492415,-0.25540528,-0.07655102,-0.1581063,-0.38985455,-0.31793356,-0.17170309,-0.26062563,-0.10536778,-0.1858779,-0.032386508,-0.11453113,-0.2534469,-0.25392804,-0.07507378,-0.15662906
VPS41,-0.16674015,-0.18378854,0.344287,-0.41146845,-0.47954577,-0.02403851,-0.40085718,-0.04689407,-0.40789846,-0.34918183,-0.46202365,0.27732414,-0.43559134,-0.45263973,0.07543582,-0.68031967,-0.748397,-0.2928897,-0.6697084,-0.31574526,-0.67674965,-0.61803305,-0.73087484,0.008472949
ARHGAP44,0.64934903,0.49222356,-0.21403085,0.3610798,-0.13858321,-0.25269598,0.0131772095,-0.22337979,-0.4424787,-0.1524838,-0.026160946,-0.655595,0.7108846,0.5537591,-0.1524953,0.42261538,-0.07704765,-0.19116041,0.07471277,-0.16184422,-0.38094312,-0.09094825,0.03537461,-0.59405947
ELAC2,-0.013490927,0.17237763,0.6732865,0.01798841,0.26587492,0.35172695,0.41142145,0.28506836,0.27665204,0.44963777,0.41383427,0.556779,-0.13496646,0.0509021,0.551811,-0.10348712,0.14439939,0.23025142,0.2899459,0.16359283,0.1551765,0.32816225,0.29235876,0.4353035
SCIN,0.17511441,0.07217245,0.7490906,-0.57361335,-0.5433052,-0.6710989,-0.37072545,-0.114513695,-0.49103943,0.7316484,-0.5620853,0.036383383,-0.01097326,-0.11391522,0.56300294,-0.759701,-0.7293929,-0.85718656,-0.5568131,-0.30060136,-0.6771271,0.5455607,-0.74817294,-0.14970428
ARSD,0.19210625,0.47094977,0.58628565,0.28424048,0.059472587,0.18241933,0.47285476,0.51154643,0.19476387,-0.18845738,0.41455647,0.57881916,0.2824812,0.5613247,0.6766606,0.37461543,0.14984752,0.27279425,0.5632297,0.6019214,0.2851388,-0.09808245,0.5049314,0.6691941
PNPLA4,0.56958956,0.3152124,0.40545252,0.32665765,0.1781533,0.58554196,0.47666767,0.55353993,0.2945943,0.19044383,0.38639432,0.2279843,0.38281235,0.1284352,0.21867532,0.13988045,-0.008623898,0.39876476,0.28989047,0.36676273,0.10781708,0.0036666244,0.19961712,0.04120709
CDKL3,-0.33723643,-0.407988,-0.31911665,-0.21842979,-0.39494497,-0.18081482,-0.8892516,0.032528915,-0.051599205,-0.33805686,-0.84949994,-0.24729364,-0.34250784,-0.41325942,-0.32438806,-0.22370118,-0.40021637,-0.18608621,-0.89452296,0.02725752,-0.0568706,-0.34332827,-0.8547713,-0.25256503
UPP2,-0.30452758,0.2891012,0.4389374,0.14130607,0.021076571,-0.08959793,2.092843,0.44120485,0.16158733,-0.39705512,0.18564214,0.16070573,-1.264448,-0.6708193,-0.5209831,-0.81861436,-0.9388439,-1.0495183,1.1329226,-0.5187156,-0.79833317,-1.3569756,-0.77427834,-0.7992147
MARK4,-0.5806724,-0.39486378,-0.1341928,-0.43121073,-0.30739117,-0.5353925,-0.3814778,-0.35908318,-0.69163156,-0.6431347,-0.5603545,-0.16458629,-0.6215177,-0.43570912,-0.17503813,-0.47205606,-0.3482365,-0.57623786,-0.42232314,-0.3999285,-0.7324769,-0.68398005,-0.6011998,-0.20543161
PROM1,-0.767025,-0.3182607,-0.4452861,-0.33760798,-0.11320234,0.26026133,0.107276805,-0.25767207,-0.44031823,-0.29220107,-0.531212,-0.46630085,-1.1273397,-0.6785754,-0.8056008,-0.6979227,-0.47351706,-0.1000534,-0.25303793,-0.6179868,-0.80063295,-0.65251577,-0.8915267,-0.8266156
CCDC124,-0.45611182,-0.30698285,-0.16945188,-0.34646666,-0.015561068,-0.034037635,-0.052566368,0.026263375,-0.16903837,-0.32565507,-0.07253809,-0.30509874,-0.49196994,-0.34284097,-0.20531,-0.38232478,-0.05141919,-0.06989576,-0.08842449,-0.00959475,-0.2048965,-0.3615132,-0.10839622,-0.34095687
PAFAH1B1,-0.67578864,-0.37155655,-0.19542584,-0.3623557,-0.49528736,-0.57562643,-0.20112361,-0.20738804,-0.38549492,-0.27229354,-0.013714311,-0.26806575,-0.7152407,-0.41100863,-0.23487793,-0.40180779,-0.53473943,-0.6150785,-0.2405757,-0.24684013,-0.424947,-0.3117456,-0.053166397,-0.30751783
GAS7,-1.8934513,-2.3339922,-1.728452,-1.3585354,-1.9952315,-1.9576609,-1.6519144,-3.0718565,-2.1074183,-1.6152071,-1.9614775,-2.3743305,-2.0965273,-2.5370681,-1.931528,-1.5616114,-2.1983075,-2.1607368,-1.8549904,-3.2749324,-2.3104942,-1.8182831,-2.1645534,-2.5774064
TRAPPC6A,0.74528736,0.2665043,0.53482044,0.6106464,0.8011582,0.5348,0.3967493,0.7934335,0.6928413,0.5182009,0.013020664,0.46820387,0.65857095,0.17978787,0.44810402,0.52393,0.7144418,0.44808358,0.31003287,0.7067171,0.6061249,0.43148446,-0.07369574,0.38148746
MATK,0.0008403748,0.013167151,-0.46447587,-0.51792735,-0.61588305,-0.23396796,-0.22111976,-0.14038724,-0.4080122,0.35116884,-0.33651665,-0.47435713,-0.012969893,-0.00064311735,-0.47828615,-0.5317376,-0.6296933,-0.24777822,-0.23493002,-0.1541975,-0.4218225,0.33735856,-0.35032693,-0.4881674
ST7L,-0.549427,-0.34436232,0.14141987,-0.3538636,-0.19533594,-0.28485042,-0.18367869,-0.09789707,-0.31267816,-0.15533023,-0.36856475,0.1556369,-0.4770764,-0.27201176,0.21377045,-0.28151304,-0.12298536,-0.21249984,-0.11132811,-0.025546491,-0.24032758,-0.08297965,-0.29621416,0.22798748
RPUSD1,-0.6892446,-0.5506019,-0.31052402,-0.38877857,-0.023829905,-0.48663393,-0.05132044,-0.13488276,-0.35551047,-0.47994208,-0.41281343,-0.641466,-0.63748753,-0.49884483,-0.25876695,-0.3370215,0.02792717,-0.43487686,0.00043663383,-0.08312569,-0.3037534,-0.42818502,-0.36105636,-0.5897089
RHBDF1,-1.2277575,-0.8807325,-0.21375988,-0.7143847,-0.32820475,-0.55872756,-0.21037026,-0.34506124,-1.0000259,-0.9441016,-0.4565263,-0.22867022,-1.3893496,-1.0423247,-0.37535203,-0.8759768,-0.48979688,-0.7203197,-0.3719624,-0.50665337,-1.161618,-1.1056937,-0.61811846,-0.39026237
LUC7L,-0.41488752,-0.5052077,-0.1654085,-0.6956954,-0.29947925,-0.1549881,-0.095357165,-0.012835082,0.03010273,-0.436204,-0.415677,0.011926318,-0.3367938,-0.427114,-0.08731481,-0.6176017,-0.22138554,-0.076894395,-0.017263465,0.06525862,0.10819643,-0.35811028,-0.3375833,0.090020016
BAIAP3,-0.1401832,0.3748672,0.5009789,0.40297666,0.89057666,-0.17121963,0.9677838,0.68447006,0.28473526,0.10751884,0.28703552,0.56909937,0.116605535,0.63165593,0.7577676,0.65976536,1.1473653,0.0855691,1.2245725,0.9412588,0.541524,0.36430758,0.54382426,0.8258881
TSR3,-0.23359266,-0.33047792,-0.13748872,-0.25508678,-0.077254765,-0.19100821,-0.16386147,-0.0022446276,-0.10497598,-0.22193938,-0.3168292,-0.29294837,-0.201877,-0.29876226,-0.10577306,-0.22337112,-0.045539107,-0.15929255,-0.1321458,0.02947103,-0.07326032,-0.19022372,-0.28511354,-0.2612327
PIGQ,0.1013303,-0.27319434,0.10280046,-0.38111115,0.15702195,0.27601877,0.18569109,0.07061677,-0.26221362,-0.2127293,-0.38884342,-0.17598182,0.09336229,-0.28116235,0.09483244,-0.38907915,0.14905395,0.26805076,0.17772308,0.06264875,-0.27018163,-0.22069731,-0.39681143,-0.18394983
CRAMP1,-0.74403644,-0.27893656,-0.12253367,-0.4375408,-0.23598349,-0.4674306,-0.7306329,-0.41085827,-0.56584996,-0.23654604,-0.23692419,-0.06221143,-0.65275425,-0.18765438,-0.031251475,-0.3462586,-0.1447013,-0.3761484,-0.6393507,-0.31957608,-0.47456777,-0.14526385,-0.14564198,0.029070765
TEAD3,-0.8516806,-1.0783135,-0.5391761,-0.54690486,-0.6856257,-0.685425,-0.5454009,-0.791246,-0.72238886,-0.9231065,-0.90183187,-0.8393296,-0.83749133,-1.0641242,-0.52498686,-0.5327156,-0.6714364,-0.67123574,-0.5312117,-0.77705675,-0.7081996,-0.90891725,-0.8876426,-0.82514036
SELE,0.02753585,-0.25924256,-0.28748557,0.4505177,0.44915858,0.0379015,-0.280313,-0.16560651,0.31454313,-0.08561327,-0.014951666,-0.013974904,0.12324285,-0.16353557,-0.19177857,0.5462247,0.5448656,0.13360849,-0.18460599,-0.069899514,0.41025013,0.010093726,0.08075533,0.081732094
DNAJC11,-0.2530138,-0.15611507,0.18437368,-0.18189031,0.05015779,-0.04425592,0.14232105,0.039814837,-0.24467349,-0.27838102,0.13641192,0.109078884,-0.25182045,-0.15492174,0.185567,-0.18069698,0.051351126,-0.043062583,0.14351438,0.041008174,-0.24348016,-0.27718768,0.13760525,0.11027222
FMO3,0.52315396,0.5389544,0.52167016,0.63390744,0.2767092,0.5224774,0.30730572,0.63785946,0.66919905,0.21126184,0.24312577,0.63615996,0.54970294,0.56550336,0.54821914,0.6604564,0.30325815,0.54902637,0.33385468,0.66440845,0.69574803,0.23781079,0.26967472,0.66270894
MYLIP,-0.2514072,-0.52650064,-0.40348512,-0.45838314,-0.44077507,-0.74768263,-0.4788822,-0.7261175,-0.3188347,-0.7124013,-0.28354096,-0.7049098,-0.50508153,-0.780175,-0.65715945,-0.7120575,-0.69444937,-1.001357,-0.73255646,-0.97979176,-0.572509,-0.96607554,-0.53721523,-0.9585841
JARID2,-0.36207357,-0.29389128,-0.21699221,-0.15964788,-0.65631664,-0.2943021,-0.21631864,-0.17956832,-0.08049314,0.08877018,-0.26573366,-0.13542596,-0.3565319,-0.2883496,-0.21145055,-0.15410621,-0.65077496,-0.28876042,-0.21077697,-0.17402665,-0.07495147,0.09431185,-0.26019198,-0.12988429
CDKL5,-0.47916314,-0.52196336,0.12538186,-0.26434693,-0.18462346,-0.24500068,-0.9288386,0.04202419,-0.19149823,-0.2532774,-0.36278316,0.040965106,-0.66040695,-0.70320714,-0.055861935,-0.44559073,-0.36586726,-0.42624447,-1.1100824,-0.1392196,-0.37274203,-0.4345212,-0.544027,-0.14027868
CDK11A,-0.030808195,-0.11198301,0.19097988,-0.4255643,0.6941722,-0.11568369,0.16128625,-0.2589951,-0.0831118,-0.2003666,-0.05076853,0.11280643,-0.1490234,-0.2301982,0.07276468,-0.5437795,0.575957,-0.2338989,0.043071046,-0.3772103,-0.201327,-0.31858182,-0.16898373,-0.0054087713
NADK,0.13153662,0.27772477,0.36071622,0.2693391,0.44160056,0.18190274,0.41468927,0.3867076,0.17073987,0.35329017,0.3281411,0.34683868,0.040658996,0.18684715,0.2698386,0.17846149,0.35072294,0.091025114,0.32381165,0.29582998,0.07986225,0.26241255,0.23726347,0.25596106
DLEC1,0.09221316,-0.35728648,-0.08021631,0.21031235,0.045892093,0.42111292,0.49502483,-0.03909049,0.8126757,0.25796664,0.16292925,0.4415449,0.24951068,-0.19998896,0.07708121,0.36760986,0.20318961,0.57841045,0.65232235,0.11820703,0.9699732,0.41526416,0.3202268,0.5988424
CYTH3,-1.358431,-1.3909433,-0.76475054,-1.1233833,-1.1401229,-0.87117565,-0.8937781,-1.4604709,-1.6061105,-1.3119689,-0.8764275,-1.3534564,-1.5947196,-1.627232,-1.0010391,-1.359672,-1.3764116,-1.1074643,-1.1300668,-1.6967596,-1.8423991,-1.5482576,-1.1127161,-1.589745
SYPL1,-0.11730201,-0.1459874,0.10748256,-0.15261315,-0.131019,-0.2036899,-0.2921638,-0.11364125,-0.36031505,-0.18970272,0.14465134,0.109871425,-0.32315838,-0.35184377,-0.09837382,-0.35846955,-0.33687538,-0.4095463,-0.49802017,-0.31949764,-0.5661714,-0.3955591,-0.061205044,-0.09598496
CYB561,0.521772,0.35759678,0.26948798,0.4093998,0.21237572,0.69419664,0.45472118,0.20126095,0.5704564,0.27770868,0.30010056,0.08540461,0.34022793,0.17605269,0.08794388,0.22785571,0.03083162,0.5126525,0.2731771,0.019716859,0.3889123,0.096164584,0.11855647,-0.09613948
SPAG9,-0.44433898,-0.22985385,0.24858594,-0.20357232,-0.08500605,-0.003197908,-0.2610472,0.16492885,-0.3521519,0.0083011165,0.21707582,0.32158023,-0.41567686,-0.20119175,0.27724805,-0.17491022,-0.056343943,0.025464198,-0.23238511,0.19359095,-0.3234898,0.036963224,0.24573793,0.35024235
CELSR3,-0.69268876,-0.7626994,0.2455677,-0.47658506,0.36117187,-0.33346733,0.50898266,-0.37821627,0.3451637,-0.939806,-0.01582453,0.098661445,-0.5720444,-0.64205503,0.36621207,-0.3559407,0.48181623,-0.21282296,0.62962705,-0.25757188,0.4658081,-0.8191616,0.10481985,0.21930581
AASS,-0.013774674,0.11075279,0.51900023,0.17032172,0.15983613,-0.24513829,-0.22892523,0.47780252,-0.025137952,0.27971867,-0.07101568,0.97374547,0.7419254,0.86645293,1.2747004,0.9260218,0.9155362,0.5105618,0.5267749,1.2335026,0.73056215,1.0354187,0.68468446,1.7294456
PLEKHG6,0.036795713,0.7415233,1.0851054,0.7569409,1.0015768,0.55728066,0.43887746,0.83058196,0.5432933,0.46051523,0.5370786,0.8587365,-0.04465703,0.6600706,1.0036527,0.6754882,0.92012405,0.47582793,0.35742474,0.74912924,0.46184057,0.37906247,0.4556259,0.7772838
SS18L2,0.1255277,-0.023437887,-0.11225508,0.13272378,-0.08397039,0.067582436,-0.14073609,-0.1470424,-0.0114000235,0.29932612,0.029728886,-0.024499519,0.091683075,-0.057282507,-0.1460997,0.09887916,-0.11781501,0.033737816,-0.17458071,-0.18088701,-0.04524464,0.2654815,-0.0041157342,-0.05834414
MPND,0.42643034,0.538785,0.6374566,0.44393677,0.5835769,0.332252,0.31761476,0.8534098,0.43551004,0.37991425,0.34844208,0.52300227,0.48126864,0.5936233,0.6922949,0.49877506,0.6384152,0.3870903,0.37245306,0.9082481,0.49034834,0.43475255,0.40328038,0.57784057
MGST1,0.43762654,0.5456908,0.43251047,0.30094495,0.5200312,0.5072244,0.5064457,0.51493526,0.39473832,0.6828281,0.7752164,0.60514295,0.41966116,0.5277254,0.41454512,0.2829796,0.50206584,0.489259,0.48848033,0.49696988,0.37677294,0.66486275,0.757251,0.5871776
CRY1,-0.30428007,-0.19688773,-0.11218709,-0.31351075,0.10796953,0.050490875,-0.26749435,-0.099591285,-0.5538431,0.0033365283,0.17091411,0.1939163,-0.36202598,-0.25463364,-0.16993299,-0.37125665,0.05022362,-0.0072550364,-0.32524025,-0.15733719,-0.611589,-0.054409385,0.1131682,0.13617039
NFIX,-0.995873,-0.778083,-0.68202585,-0.6389465,-0.83801645,-0.8049144,-0.3516375,-0.72232187,-1.0871315,-0.9080725,-0.6096393,-0.85056186,-0.76776224,-0.5499723,-0.45391512,-0.41083574,-0.6099057,-0.5768037,-0.1235268,-0.49421114,-0.85902077,-0.67996174,-0.38152856,-0.6224511
